time,open,high,low,close,Volume,Volume MA
2017-11-09T14:30:00Z,74.02,74.2,72.41,74.1,8875485,10342642.8
2017-11-10T14:30:00Z,73.77,74.14,73.56,73.99,5714571,10196336.85
2017-11-13T14:30:00Z,73.61,74.29,73.34,74.03,6187837,10026637.65
2017-11-14T14:30:00Z,74.1,74.82,73.62,74.49,6281490,9798514
2017-11-15T14:30:00Z,74.3,74.4,73.1853,73.43,6232485,9706316.6
2017-11-16T14:30:00Z,75.5,77.94,75.28,77.7,12856516,9621823.25
2017-11-17T14:30:00Z,78.01,78.01,75.8,76.38,11886686,8502017.45
2017-11-20T14:30:00Z,76.6,77.32,75.88,76.01,6841836,8232485.05
2017-11-21T14:30:00Z,77.09,78.43,76.85,77.77,10603105,8148618.1
2017-11-22T14:30:00Z,77.9,77.99,76.62,77.57,8073499,7914502.5
2017-11-24T14:30:00Z,77.81,78.9,77.7,78.57,4250074,7726251.45
2017-11-27T14:30:00Z,78.63,79.385,77.71,77.84,6780920,7602469.65
2017-11-28T14:30:00Z,77.95,78.23,77.2435,77.79,8741506,7678745.6
2017-11-29T14:30:00Z,77.95,77.98,71.67,73.25,25202112,8561084.7
2017-11-30T14:30:00Z,73.77,75.87,73.54,75.73,15962025,9026405.95
2017-12-01T14:30:00Z,75.22,76.44,74.26,75.3,13387754,9469011.75
2017-12-04T14:30:00Z,75.59,75.7439,68.61,70.97,26283639,10446874.05
2017-12-05T14:30:00Z,69.81,72.75,69.61,71.2,16634001,10770759.45
2017-12-06T14:30:00Z,70.89,73.2,70.83,73.14,9331407,10886000.55
2017-12-07T14:30:00Z,73.25,74.069,73.25,73.69,7937722,10903233.5
2017-12-08T14:30:00Z,74.71,74.71,72.6,72.91,8350428,10876980.65
2017-12-11T14:30:00Z,72.96,73.68,72.56,73.29,6421869,10912345.55
2017-12-12T14:30:00Z,73.45,74.31,73,73.62,6573512,10931629.3
2017-12-13T14:30:00Z,74.08,75.42,73.77,74.09,7196416,10977375.6
2017-12-14T14:30:00Z,74.5,75.53,74.2,74.26,7519576,11041730.15
2017-12-15T14:30:00Z,74.82,75.87,73.51,75.65,12543854,11026097.05
2017-12-18T14:30:00Z,76.3,76.35,75.2,75.32,8361091,10849817.3
2017-12-19T14:30:00Z,75.39,75.39,73.91,74.5,7753123,10895381.65
2017-12-20T14:30:00Z,74.64,74.9,73.76,74,6121321,10671292.45
2017-12-21T14:30:00Z,74.19,74.47,73.8,74.02,4763864,10505810.7
2017-12-22T14:30:00Z,73.8,74.04,72.9,73.89,3894977,10488055.85
2017-12-26T14:30:00Z,73.29,74.34,72.63,74.27,4919144,10394967.05
2017-12-27T14:30:00Z,74.25,74.93,74,74.59,4461486,10180966.05
2017-12-28T14:30:00Z,74.96,75,73.86,74.17,3810176,9111369.25
2017-12-29T14:30:00Z,73.92,74.53,73.58,73.62,4496563,8538096.15
2018-01-02T14:30:00Z,74.235,74.5,73.43,73.84,7296534,8233535.15
2018-01-03T14:30:00Z,74.3,76.8499,74.05,76.75,9945418,7416624.1
2018-01-04T14:30:00Z,77.33,77.9287,76.2599,76.73,8650007,7017424.4
2018-01-05T14:30:00Z,77.11,78.93,77.01,78.7,11822129,7141960.5
2018-01-08T14:30:00Z,78.7,79.18,77.773,79.05,7963556,7143252.2
2018-01-09T14:30:00Z,80.1,80.39,78.52,79.19,9620434,7206752.5
2018-01-10T14:30:00Z,78.5,79.485,77.7,79.37,6248619,7198090
2018-01-11T14:30:00Z,79.45,79.87,78.91,79.75,6267464,7182787.6
2018-01-12T14:30:00Z,80,80.77,79.66,80.54,6891095,7167521.55
2018-01-16T14:30:00Z,80.95,81.8,79.94,80.42,9596634,7271374.45
2018-01-17T14:30:00Z,80.4,82.61,79.96,82.47,7146923,7001527.9
2018-01-18T14:30:00Z,82.43,83.44,81.61,82.94,7395055,6953226.1
2018-01-19T14:30:00Z,83.23,84.19,83.1283,83.84,8783546,7004747.25
2018-01-22T14:30:00Z,84,84.21,83.22,83.98,7560451,7076703.75
2018-01-23T14:30:00Z,84.12,84.55,83.45,84.21,9736409,7325331
2018-01-24T14:30:00Z,84.52,85.29,82.71,83.71,8735746,7567369.45
2018-01-25T14:30:00Z,84,85.27,83.71,84.34,7268277,7684826.1
2018-01-26T14:30:00Z,84.46,85.49,84.04,85.45,7840318,7853767.7
2018-01-29T14:30:00Z,85.2,85.35,83.62,84.31,8198945,8073206.15
2018-01-30T14:30:00Z,83,84.17,82,83.78,7864528,8241604.4
2018-01-31T14:30:00Z,84.18,86.32,84.16,85.32,15221427,8637849.05
2018-02-01T14:30:00Z,79.95,80.95,76.7,78.4,44271646,10354160.45
2018-02-02T14:30:00Z,78.1,79.62,76.28,76.57,21979787,11020649.45
2018-02-05T14:30:00Z,75.95,78.98,74.68,74.705,18810638,11370074.9
2018-02-06T14:30:00Z,72.63,76.515,72.25,75.68,19739626,11958878.4
2018-02-07T14:30:00Z,75.35,77.58,74.94,75.59,11988019,12077257.65
2018-02-08T14:30:00Z,75.63,75.91,72.27,72.32,13665355,12448094.45
2018-02-09T14:30:00Z,73.14,75.27,71.63,74.75,14339365,12851689.5
2018-02-12T14:30:00Z,75.49,76.28,74.852,75.28,10419606,13028115.05
2018-02-13T14:30:00Z,74.81,75.6,74.55,74.97,7743645,12935465.6
2018-02-14T14:30:00Z,74.18,77.36,74.13,77.27,8955753,13025907.1
2018-02-15T14:30:00Z,78.01,78.3,76.58,78.295,9311008,13121704.75
2018-02-16T14:30:00Z,78.2,78.75,77.53,78.37,9758525,13170453.7
2018-02-20T14:30:00Z,77.7,78.54,76.66,77.06,6875391,13136200.7
2018-02-21T14:30:00Z,77.2,78.496,76.465,76.51,8260361,13062398.3
2018-02-22T14:30:00Z,76.8,78.37,76.77,77.7,6632292,12957225.6
2018-02-23T14:30:00Z,78.26,79.7,77.391,79.69,7520694,12969846.45
2018-02-26T14:30:00Z,80,80.05,78.98,79.35,7130682,12934364.65
2018-02-27T14:30:00Z,79.11,79.929,78.61,79.46,8861955,12967515.15
2018-02-28T14:30:00Z,79.9,82.17,79.39,79.41,10799506,13114264.05
2018-03-01T14:30:00Z,79.6,80.44,77.88,78.64,8443335,12775359.45
2018-03-02T14:30:00Z,77.52,79.11,76.93,78.87,9426242,11033089.25
2018-03-05T14:30:00Z,78.07,79.42,77.09,79.07,6652980,10266748.9
2018-03-06T14:30:00Z,79.33,79.95,78.85,79.23,7477760,9700105
