time,open,high,low,close,Volume,Volume MA
2017-11-09T14:30:00Z,268.64,270.4,262.5,265.64,3097986,3685413.65
2017-11-10T14:30:00Z,265.79,266.64,263.6,264.96,2033827,3710784.55
2017-11-13T14:30:00Z,262.5,265.98,261.55,265.01,2806785,3776591.15
2017-11-14T14:30:00Z,263.3,265.58,261.26,263.26,1971777,3740352.85
2017-11-15T14:30:00Z,262.3,267,258.0301,265.6,2903177,3785984.4
2017-11-16T14:30:00Z,266.8,274.65,266.11,272.11,3100033,3811763.65
2017-11-17T14:30:00Z,271.77,272.11,268.43,271.86,2406851,3814368.15
2017-11-20T14:30:00Z,272.62,276.75,271.39,274.88,2863916,3840466
2017-11-21T14:30:00Z,276.1,278.205,274.91,276.59,2090311,3830547.85
2017-11-22T14:30:00Z,277.02,277.71,274.1705,275.37,1864201,3818982
2017-11-24T14:30:00Z,276.67,282.99,276.51,282.38,1156444,3754574.25
2017-11-27T14:30:00Z,280.26,285.68,279.77,284.62,2623009,3661958.2
2017-11-28T14:30:00Z,284.86,284.9,276.84,277.4,2679557,3544928.15
2017-11-29T14:30:00Z,278,278.135,264.87,271.5,4723074,3616856.75
2017-11-30T14:30:00Z,271.78,278.3507,270.09,277.94,3145170,3637452.7
2017-12-01T14:30:00Z,275.21,275.51,264.05,271.56,4772901,3540120
2017-12-04T14:30:00Z,273.91,274.52,260.14,263.61,4843949,3179803.45
2017-12-05T14:30:00Z,262.66,266.12,260.45,261.65,3811719,2979949.2
2017-12-06T14:30:00Z,258.83,264.42,254.2,263.89,4875103,3039759
2017-12-07T14:30:00Z,274.89,275.7,261.6728,263.89,7928170,3284898
2017-12-08T14:30:00Z,265.77,266.94,259.3,259.91,4184813,3339239.35
2017-12-11T14:30:00Z,259.34,263.55,258.79,259.95,3494089,3412252.45
2017-12-12T14:30:00Z,259.36,260.88,255.715,258.7,2854082,3414617.3
2017-12-13T14:30:00Z,260.41,263.29,260.18,262.03,2694628,3450759.85
2017-12-14T14:30:00Z,262.34,263,256.7,259.34,3759457,3493573.85
2017-12-15T14:30:00Z,261.65,266,258.2575,265.73,4509140,3564029.2
2017-12-18T14:30:00Z,264.08,266.51,262.59,264.39,2978580,3592615.65
2017-12-19T14:30:00Z,263.3,265.2863,261.2709,263.7,1909421,3544890.9
2017-12-20T14:30:00Z,266.14,266.35,262.78,265.64,1984467,3539598.7
2017-12-21T14:30:00Z,265.95,266.25,261.07,261.53,1775813,3535179.3
2017-12-22T14:30:00Z,261.82,263.3707,258.7,262.35,1461680,3550441.1
2017-12-26T14:30:00Z,257.23,262.35,253.39,258.1,2225627,3530572
2017-12-27T14:30:00Z,258.84,261.6095,258.5,259.12,3561539,3574671.1
2017-12-28T14:30:00Z,260.16,260.8,258.55,260.42,1364703,3406752.55
2017-12-29T14:30:00Z,259.77,261.945,256.64,256.9,1798003,3339394.2
2018-01-02T14:30:00Z,259.77,267.5,257.57,267.01,3313522,3266425.25
2018-01-03T14:30:00Z,267.285,270.73,266.03,269.93,3116064,3180031
2018-01-04T14:30:00Z,271.59,271.76,268.43,270.02,1906728,3084781.45
2018-01-05T14:30:00Z,271.97,274.26,269.45,271.62,2863257,2984189.15
2018-01-08T14:30:00Z,270.92,272.55,269.06,272.27,2097083,2692634.8
2018-01-09T14:30:00Z,273.06,273.85,268.19,268.5,2602708,2613529.55
2018-01-10T14:30:00Z,265.98,266.14,260.73,262.83,3160676,2596858.9
2018-01-11T14:30:00Z,263.57,263.85,261.55,263.5,1772614,2542785.5
2018-01-12T14:30:00Z,263.39,265.32,262.01,264.29,1988392,2507473.7
2018-01-16T14:30:00Z,265.18,267,261.66,263.25,3352819,2487141.8
2018-01-17T14:30:00Z,265.48,266.53,260.46,265.81,3736467,2448508.15
2018-01-18T14:30:00Z,265.46,270.06,264.48,269.8,3031929,2451175.6
2018-01-19T14:30:00Z,269.15,269.44,266.07,266.39,2996280,2505518.55
2018-01-22T14:30:00Z,265.65,266.77,260.62,262.11,2723046,2542447.5
2018-01-23T14:30:00Z,261.74,264.411,258.11,262.9,3539818,2630647.75
2018-01-24T14:30:00Z,260.97,263.27,256,256.86,4540460,2784586.75
2018-01-25T14:30:00Z,257.74,257.84,247,247.29,5952019,2970906.35
2018-01-26T14:30:00Z,249.42,250.95,245.2406,250.79,4901440,3037901.4
2018-01-29T14:30:00Z,248.28,249.49,243.49,245.47,5040091,3221670.8
2018-01-30T14:30:00Z,241.25,245.03,237.01,240.98,4600217,3361781.5
2018-01-31T14:30:00Z,250,253.14,244.86,248.03,8048176,3598514.2
2018-02-01T14:30:00Z,241.72,245.9,238.1,238.79,6685116,3776966.8
2018-02-02T14:30:00Z,236.77,237.96,234.09,235.48,5835231,3973391.95
2018-02-05T14:30:00Z,234.68,244,227.6004,228.1,7077645,4184111.35
2018-02-06T14:30:00Z,225.62,240.4,224.9,240.38,7774422,4467978.3
2018-02-07T14:30:00Z,238.76,243.1,237,237.38,4047486,4540217.2
