time,open,high,low,close,Volume,Volume MA
2017-11-06T14:30:00Z,35.58,36.06,35.28,35.54,23362179,29525522.7
2017-11-07T14:30:00Z,35.57,36.91,35.57,36.39,38113915,30680372.25
2017-11-08T14:30:00Z,36.51,36.63,36.07,36.21,23914880,30557661.35
2017-11-09T14:30:00Z,35.98,36.92,35.83,36.56,16159783,28830426.2
2017-11-10T14:30:00Z,36.5,37.31,36.5,36.85,18010307,27547318.65
2017-11-13T14:30:00Z,36.69,37.28,36.59,37.25,16256619,27026904.9
2017-11-14T14:30:00Z,37.01,37.06,36.61,36.86,20192118,27289996.95
2017-11-15T14:30:00Z,36.9,37.28,36.67,37.18,20447110,27412706.65
2017-11-16T14:30:00Z,36.9,37.5669,36.9,37.07,21597781,27225887.3
2017-11-17T14:30:00Z,37,37,36.12,36.16,38138596,28403934.55
2017-11-20T14:30:00Z,36.1,36.35,35.75,35.83,19409481,27837120.35
2017-11-21T14:30:00Z,36.14,36.505,36,36.42,22750360,27712219.4
2017-11-22T14:30:00Z,36.39,36.49,36.13,36.41,16402287,27220649.6
2017-11-24T14:30:00Z,36.29,36.35,35.78,35.87,11195053,24848802.25
2017-11-27T14:30:00Z,35.78,35.87,35.31,35.55,24580496,23523740.75
2017-11-28T14:30:00Z,35.56,36.25,35.26,36.25,34506705,23777463.9
2017-11-29T14:30:00Z,36.24,37.725,36.01,37.19,33941016,24383086.3
2017-11-30T14:30:00Z,36.97,37.64,36.48,37.54,42859852,25616088.85
2017-12-01T14:30:00Z,37.15,38.7,37.11,38.43,32532614,25226770.6
2017-12-04T14:30:00Z,39.42,40.73,39.42,40.32,55137392,26475427.2
2017-12-05T14:30:00Z,39.87,40.39,39.47,39.52,28738152,26744225.85
2017-12-06T14:30:00Z,39.83,39.84,38.55,38.63,25463737,26111716.95
2017-12-07T14:30:00Z,38.5,38.57,37.75,37.89,29282439,26380094.9
2017-12-08T14:30:00Z,38.5,38.5,37.87,37.95,22223994,26683305.45
2017-12-11T14:30:00Z,38.1,38.46,37.955,38.44,23772097,26971394.95
2017-12-12T14:30:00Z,39.4,40.15,39,39.51,33637642,27840446.1
2017-12-13T14:30:00Z,39.51,39.54,38.5,38.58,27981080,28229894.2
2017-12-14T14:30:00Z,38.81,39.71,38.19,39.12,23292274,28372152.4
2017-12-15T14:30:00Z,39.49,39.87,38.99,39.71,47358431,29660184.9
2017-12-18T14:30:00Z,39.98,40.08,39.45,39.54,18523266,28679418.4
2017-12-19T14:30:00Z,39.46,39.54,38.86,39.14,21131908,28765539.75
2017-12-20T14:30:00Z,39.4,39.585,38.955,39.38,17191005,28487572
2017-12-21T14:30:00Z,39.48,41.24,39.395,40.81,34401719,29387543.6
2017-12-22T14:30:00Z,40.84,41.09,40.5445,40.78,13571539,29506367.9
2017-12-26T14:30:00Z,40.64,41.0099,40.63,40.82,10478701,28801278.15
2017-12-27T14:30:00Z,40.84,40.85,40.25,40.41,12029639,27677424.85
2017-12-28T14:30:00Z,40.58,40.58,40.03,40.29,9197971,26440272.6
2017-12-29T14:30:00Z,40.1,40.42,40.05,40.05,12231043,24908832.15
2018-01-02T14:30:00Z,40.39,41.11,40.05,41.07,18270282,24195715.55
2018-01-03T14:30:00Z,40.75,41.37,40.05,40.41,21062861,22491989
2018-01-04T14:30:00Z,40.47,40.72,40.1,40.67,18143793,21962271.05
2018-01-05T14:30:00Z,40.91,41.24,40.41,41.04,17007527,21539460.55
2018-01-08T14:30:00Z,40.77,41.03,40.29,40.48,15189453,20834811.25
2018-01-09T14:30:00Z,40.53,41.03,40.45,40.61,17026038,20574913.45
2018-01-10T14:30:00Z,40.43,41.17,40.16,41.09,20198106,20396213.9
2018-01-11T14:30:00Z,41.2,42.67,41.14,42.6,36703666,20549515.1
2018-01-12T14:30:00Z,42.57,42.71,41.93,42.44,18970044,20098963.3
2018-01-16T14:30:00Z,42.59,42.59,41.75,41.82,19018134,19885256.3
2018-01-17T14:30:00Z,42.05,42.21,41.405,41.68,17078051,18371237.3
2018-01-18T14:30:00Z,41.06,41.94,41.01,41.85,21817334,18535940.7
2018-01-19T14:30:00Z,41.95,42.58,41.79,42.5,23591658,18658928.2
2018-01-22T14:30:00Z,42.41,42.92,42.15,42.89,22437395,18921247.7
2018-01-23T14:30:00Z,42.5,42.84,41.955,42.44,19155525,18158938
2018-01-24T14:30:00Z,42.7,44,41.57,42.99,48918765,19926299.3
2018-01-25T14:30:00Z,43.12,43.53,41.98,42.14,27799089,20792318.7
2018-01-26T14:30:00Z,42.1,42.8,41.95,42.8,27999907,21590832.1
2018-01-29T14:30:00Z,42.3,42.34,41.35,41.98,21559313,22208899.2
2018-01-30T14:30:00Z,42.03,42.46,41.69,42.34,21398620,22667278.05
2018-01-31T14:30:00Z,42.29,42.73,42.08,42.53,26926256,23100076.75
2018-02-01T14:30:00Z,42.165,42.59,41.88,41.89,26485924,23371229.9
2018-02-02T14:30:00Z,41.5,42.16,40.83,41.11,32030561,24065568.3
2018-02-05T14:30:00Z,41.36,41.64,39.1,39.2,42367315,25333557.7
2018-02-06T14:30:00Z,38.92,39.8,38.5,39.67,48696330,27008901.55
2018-02-07T14:30:00Z,39.5,40.4153,39.37,40.15,33065633,27810881.3
2018-02-08T14:30:00Z,39.9,40.16,38.15,38.19,34122878,28507119.9
2018-02-09T14:30:00Z,38.37,38.99,37.43,38.57,37376044,28540738.8
2018-02-12T14:30:00Z,38.6,39.0699,38.265,38.54,30682529,29126363.05
2018-02-13T14:30:00Z,38.16,39.17,38.1,38.96,18133300,29082121.35
2018-02-14T14:30:00Z,38.82,39.62,38.5,39.43,21982548,29327346.2
2018-02-15T14:30:00Z,39.76,40.12,39.26,40.08,21687749,29320866.95
2018-02-16T14:30:00Z,39.99,40.42,39.69,39.79,22563873,29269477.7
2018-02-20T14:30:00Z,39.54,39.69,39.04,39.47,18163843,29055800.1
2018-02-21T14:30:00Z,39.45,39.84,39,39.01,14230330,28809540.35
2018-02-22T14:30:00Z,39.06,39.57,38.57,38.8,18800919,27303648.05
2018-02-23T14:30:00Z,39.15,39.65,38.91,39.5,16514379,26739412.55
2018-02-26T14:30:00Z,39.53,39.74,39.37,39.58,14875585,26083196.45
2018-02-27T14:30:00Z,38,38.2,36.59,36.66,69200014,28465231.5
2018-02-28T14:30:00Z,36.9,37.075,35.75,36.21,69818510,30886226
2018-03-01T14:30:00Z,36.44,36.869,36.2,36.54,34517640,31265795.2
2018-03-02T14:30:00Z,36.25,36.58,36.06,36.49,28854894,31384243.7
2018-03-05T14:30:00Z,36.41,37.105,36.145,36.78,29259414,31245686.35
2018-03-06T14:30:00Z,37.08,37.09,36.385,36.87,19795198,30117080.5
2018-03-07T14:30:00Z,36.82,36.82,36.03,36.12,25136540,28939091
2018-03-08T14:30:00Z,36.37,37.01,36.11,36.88,23111065,28441362.6
2018-03-09T14:30:00Z,37,37.14,36.5,37.13,23737404,27922088.9
2018-03-12T13:30:00Z,37.09,37.215,36.87,36.96,17947658,26950669.6
2018-03-13T13:30:00Z,36.99,37.11,36.22,36.43,20580707,26445578.5
2018-03-14T13:30:00Z,36.45,36.55,35.96,36.02,26107440,26844285.5
2018-03-15T13:30:00Z,36,36.31,35.9,36.15,22205479,26855432.05
2018-03-16T13:30:00Z,36.29,36.615,35.78,35.83,46607143,28101401.75
2018-03-19T13:30:00Z,35.6,35.87,34.88,35.3,34417428,28694079.5
2018-03-20T13:30:00Z,35.36,35.5,34.55,34.57,20893672,28830570.95
2018-03-21T13:30:00Z,34.55,35.15,34.45,34.49,21662552,29202182.05
2018-03-22T13:30:00Z,34.17,34.23,33.21,33.23,53921995,30958235.85
2018-03-23T13:30:00Z,33.38,33.73,33.15,33.17,43863082,32325671
2018-03-26T13:30:00Z,33.75,33.79,32.74,33.54,32248167,33194300.1
2018-03-27T13:30:00Z,33.65,33.88,32.75,32.99,31011276,31284863.2
2018-03-28T13:30:00Z,33.2,33.85,33.14,33.28,32906672,29439271.3
2018-03-29T13:30:00Z,33.46,34.52,33.33,34.17,32542592,29340518.9
2018-04-02T13:30:00Z,34.09,34.3,33.26,33.52,35583956,29676972
2018-04-03T13:30:00Z,33.42,33.55,32.925,33.47,29274484,29677725.5
2018-04-04T13:30:00Z,33.15,34.405,33.0498,34.31,26401030,30008017.1
2018-04-05T13:30:00Z,34.57,34.81,34.355,34.6,23737392,29938059.7
2018-04-06T13:30:00Z,34.25,34.525,33.865,34.12,33780784,30471545.65
2018-04-09T13:30:00Z,34.39,34.56,33.915,33.95,17554650,30162407.95
2018-04-10T13:30:00Z,34.23,34.4,33.54,33.86,30586026,30794326.35
2018-04-11T13:30:00Z,33.59,34.065,33.54,33.56,21874302,30859006.1
2018-04-12T13:30:00Z,33.77,33.89,32.895,33.13,29449606,31026114.4
2018-04-13T13:30:00Z,33.24,33.45,32.87,33.02,24725458,31152113.35
2018-04-16T13:30:00Z,33.34,33.745,32.979,33.53,15267212,29585116.8
2018-04-17T13:30:00Z,33.75,33.85,33.05,33.27,33580536,29543272.2
2018-04-18T13:30:00Z,33.32,33.55,33.19,33.27,23564042,29676790.7
2018-04-19T13:30:00Z,33.26,33.76,33.07,33.48,21006821,29644004.15
2018-04-20T13:30:00Z,33.55,33.795,33.095,33.21,25272534,28211531.1
2018-04-23T13:30:00Z,33.24,33.92,33.17,33.87,20953213,27066037.65
2018-04-24T13:30:00Z,34.09,34.294,33.19,33.35,28917299,26899494.25
2018-04-25T13:30:00Z,33.18,34.78,33.05,34.26,39731560,27335508.45
2018-04-26T13:30:00Z,34.31,34.48,33.02,33.33,32554670,27317908.35
2018-04-27T13:30:00Z,33.07,33.11,31.8,31.81,51653794,28273468.45
2018-04-30T13:30:00Z,31.91,32.24,31.335,31.39,38337641,28411152.7
2018-05-01T13:30:00Z,31.38,32.105,31.21,32.06,25114975,28203177.25
2018-05-02T13:30:00Z,31.99,32,31.18,31.3,19864099,27876330.7
2018-05-03T13:30:00Z,31.15,31.26,30.55,31.01,21774332,27778177.7
2018-05-04T13:30:00Z,30.99,32.05,30.96,31.96,20749963,27126636.65
2018-05-07T13:30:00Z,32.03,32.41,31.82,32.39,18655619,27181685.1
2018-05-08T13:30:00Z,31.55,32.02,30.52,30.59,52988665,28301817.05
2018-05-09T13:30:00Z,30.57,30.97,30.43,30.73,22805218,28348362.85
2018-05-10T13:30:00Z,30.74,31.64,30.7,31.56,24505664,28101165.75
2018-05-11T13:30:00Z,31.54,31.95,31.51,31.9,14674155,27598600.6
2018-05-14T13:30:00Z,31.89,32.25,31.805,32.14,19657782,27818129.1
2018-05-15T13:30:00Z,31.98,32.035,31.73,32.01,23990293,27338616.95
2018-05-16T13:30:00Z,32.13,32.68,32.04,32.55,19169804,27118905.05
2018-05-17T13:30:00Z,32.66,32.8401,32.38,32.41,23067259,27221926.95
2018-05-18T13:30:00Z,32.45,32.7552,32.2687,32.72,18067063,26861653.4
2018-05-21T13:30:00Z,32.77,32.89,32.2,32.34,18368432,26732414.35
2018-05-22T13:30:00Z,32.41,32.71,32.31,32.51,13577027,25965400.75
2018-05-23T13:30:00Z,31.85,32.245,31.8,31.88,27868152,25372230.35
2018-05-24T13:30:00Z,31.765,32.05,31.28,31.63,24034702,24946231.95
2018-05-25T13:30:00Z,31.59,32.01,31.58,31.75,13190257,23023055.1
2018-05-29T13:30:00Z,31.55,31.89,31.375,31.51,19084283,22060387.2
2018-05-30T13:30:00Z,31.68,31.7,31.32,31.48,17408696,21675073.25
2018-05-31T13:30:00Z,31.55,31.57,30.67,31.18,35461973,22454966.95
2018-06-01T13:30:00Z,31.34,31.4452,31.12,31.26,18234080,22277954.35
2018-06-04T13:30:00Z,31.3,31.51,31.1549,31.29,19434363,22212174.35
2018-06-05T13:30:00Z,31.26,31.32,31.04,31.08,22919941,22425390.45
2018-06-06T13:30:00Z,31.13,32.495,30.96,32.27,33711540,21461534.2
2018-06-07T13:30:00Z,32.42,32.66,31.95,32,26415045,21642025.55
2018-06-08T13:30:00Z,31.98,32.19,31.84,32.08,21774954,21505490.05
2018-06-11T13:30:00Z,31.97,32.44,31.88,32,25960564,22069810.5
2018-06-12T13:30:00Z,31.94,32.615,31.83,32.38,32994344,22736638.6
2018-06-13T13:30:00Z,31.03,32.65,30.99,32.32,45830056,23828626.75
2018-06-14T13:30:00Z,32.85,34.06,32.77,33.82,42639522,25002112.65
2018-06-15T13:30:00Z,34.39,34.4,33.59,33.88,53138674,26505683.4
2018-06-18T13:30:00Z,33.7899,33.7899,32.56,32.58,29986154,27101637.95
2018-06-19T13:30:00Z,32.17,33.081,32.17,32.81,29019132,27634172.95
2018-06-20T13:30:00Z,33.35,33.715,32.34,33.39,50020198,29456331.5
2018-06-21T13:30:00Z,33.35,33.65,32.645,32.79,35125560,29819201.9
2018-06-22T13:30:00Z,33,34.145,32.91,33.81,105512105,33893072.05
2018-06-25T13:30:00Z,33.8,34.11,32.91,33.12,33063256,34886722
2018-06-26T13:30:00Z,33.3093,33.3093,32.67,32.78,31471274,35506071.55
2018-06-27T13:30:00Z,32.555,32.9,32.29,32.29,28842382,36077755.85
2018-06-28T13:30:00Z,32.44,32.7,32.08,32.63,25199357,35564625.05
2018-06-29T13:30:00Z,32.51,33.605,32.5,32.81,37956584,36550750.25
2018-07-02T13:30:00Z,32.44,33.22,32.42,33.17,17165034,36437283.8
2018-07-03T13:30:00Z,33.2,33.61,32.99,33.09,12660786,35924326.05
2018-07-05T13:30:00Z,33.38,33.4,32.91,33.12,11330265,34805262.3
2018-07-06T13:30:00Z,33.27,33.61,33,33.58,11541691,34061594.6
2018-07-09T13:30:00Z,33.78,33.8,33.25,33.56,13664900,33656091.9
2018-07-10T13:30:00Z,33.71,33.72,33.19,33.34,12363308,32976229.1
2018-07-11T13:30:00Z,33.09,34.18,33.03,33.77,33639053,33008464.55
2018-07-12T13:30:00Z,33.68,34.57,33.6,34.55,22374073,31835665.4
2018-07-13T13:30:00Z,34.4,35.15,34.4,34.7,25167345,30962056.55
2018-07-16T13:30:00Z,34.74,35.27,34.65,34.97,22937767,29452011.2
2018-07-17T13:30:00Z,34.71,34.915,34.21,34.27,21119900,29008698.5
2018-07-18T13:30:00Z,34.12,34.45,33.98,34.04,16172586,28366371.2
2018-07-19T13:30:00Z,35.14,35.29,34.74,34.91,41627718,27946747.2
2018-07-20T13:30:00Z,34.77,34.95,34.29,34.3,24621465,27421542.45
2018-07-23T13:30:00Z,34.16,34.3,33.82,34.17,22336108,23262742.6
2018-07-24T13:30:00Z,34.17,34.29,33.35,33.39,21794998,22699329.7
2018-07-25T13:30:00Z,33.39,33.52,32.81,33.42,22060280,22228780
2018-07-26T13:30:00Z,34.84,35.095,33.77,34.75,40293012,22801311.5
2018-07-27T13:30:00Z,34.84,35.61,34.76,35.08,22686929,22675690.1
2018-07-30T13:30:00Z,35.06,35.7,35.02,35.46,21883062,21872014
2018-07-31T13:30:00Z,35.65,36.09,35.54,35.78,21644303,22095977.45
2018-08-01T13:30:00Z,35.9,35.9,35.32,35.4,20155581,22470717.2
2018-08-02T13:30:00Z,35.17,35.2,34.615,34.64,19240326,22866220.25
2018-08-03T13:30:00Z,34.94,35.43,34.73,35.41,16485838,23113427.6
2018-08-06T13:30:00Z,35.59,35.76,35.29,35.32,12087401,23034552.65
2018-08-07T13:30:00Z,35.45,35.52,35.19,35.4,10952246,22963999.55
2018-08-08T13:30:00Z,35.47,35.49,34.89,35.05,12297717,21896932.75
2018-08-09T13:30:00Z,35.1,35.81,35.05,35.49,17122810,21634369.6
2018-08-10T13:30:00Z,35.26,35.34,34.945,35.08,11873799,20969692.3
2018-08-13T13:30:00Z,35.12,35.185,34.78,35.04,15910626,20618335.25
2018-08-14T13:30:00Z,35.1,35.49,35.04,35.39,10478965,20086288.5
2018-08-15T13:30:00Z,35.2,35.27,34.67,34.97,15367647,20046041.55
2018-08-16T13:30:00Z,35.05,35.85,35.01,35.66,16394548,18784383.05
2018-08-17T13:30:00Z,35.56,35.85,35.35,35.6,12079509,18157285.25
2018-08-20T13:30:00Z,35.7,35.725,35.3,35.43,9957877,17538373.7
2018-08-21T13:30:00Z,35.45,36.01,35.43,35.74,11407168,17018982.2
2018-08-22T13:30:00Z,35.7,35.74,35.45,35.48,7951848,16313560.6
2018-08-23T13:30:00Z,35.38,35.48,35.26,35.31,11487531,14873286.55
2018-08-24T13:30:00Z,35.37,36.79,35.32,36.5,24501886,14964034.4
2018-08-27T13:30:00Z,36.64,36.7,36.4,36.43,11958309,14467796.75
2018-08-28T13:30:00Z,36.66,36.695,36.2,36.35,10815252,13926344.2
2018-08-29T13:30:00Z,36.27,36.9,36.22,36.75,13419130,13589521.65
2018-08-30T13:30:00Z,36.55,36.7,36.41,36.68,10563580,13155684.35
2018-08-31T13:30:00Z,36.6,37.07,36.58,36.99,20415103,13352147.6
2018-09-04T13:30:00Z,36.75,36.85,36.211,36.38,19158817,13705718.4
2018-09-05T13:30:00Z,36.29,36.48,36.1501,36.28,16801144,13998163.3
2018-09-06T13:30:00Z,36.53,36.53,35.72,35.92,18328982,14299726.55
2018-09-07T13:30:00Z,35.9,36.37,35.75,36.17,18156653,14351418.7
2018-09-10T13:30:00Z,36.4,36.505,36.28,36.36,14292259,14472341.7
2018-09-11T13:30:00Z,36.44,36.5,36.22,36.3,20601003,14706860.55
2018-09-12T13:30:00Z,36.21,36.3,35.67,36.09,20877435,15226784.05
2018-09-13T13:30:00Z,36.15,37.23,36.075,37.04,22993851,15608094.25
2018-09-14T13:30:00Z,37.15,37.21,36.72,36.96,15004741,15538603.9
2018-09-17T13:30:00Z,37.03,37.21,36.72,36.96,13318552,15600556.05
2018-09-18T13:30:00Z,37.11,37.875,36.98,37.74,23443934,16274858.9
2018-09-19T13:30:00Z,37.65,37.94,37.29,37.32,17452247,16577112.85
2018-09-20T13:30:00Z,37.61,37.99,37.12,37.81,20489858,17204013.35
2018-09-21T13:30:00Z,37.95,38.06,37.481,37.9,57634240,19511348.8
2018-09-24T13:30:00Z,35.95,36.27,34.75,35.63,67853384,21678923.7
2018-09-25T13:30:00Z,35.86,35.98,35.29,35.4,25533469,22357681.7
2018-09-26T13:30:00Z,35.6,35.91,35.3,35.37,19776998,22805769
2018-09-27T13:30:00Z,35.5,35.715,35.18,35.22,17055252,22987575.1
2018-09-28T13:30:00Z,35.25,35.66,35.145,35.41,17306336,23324712.9
2018-10-01T13:30:00Z,35.53,35.64,34.995,35.52,20431308,23325523.15
2018-10-02T13:30:00Z,35.28,35.885,35,35.7,25036355,23619400.05
2018-10-03T13:30:00Z,35.78,35.88,35.01,35.19,28968018,24227743.75
2018-10-04T13:30:00Z,35.05,35.285,34.84,35.21,23118434,24467216.35
2018-10-05T13:30:00Z,35.19,35.23,34.41,34.56,20433894,24581078.4
2018-10-08T13:30:00Z,34.5,35.23,34.45,35.18,18925573,24812744.1
2018-10-09T13:30:00Z,35.28,35.83,34.99,35.44,17407346,24653061.25
2018-10-10T13:30:00Z,35.37,35.65,34.23,34.28,25754046,24896891.8
2018-10-11T13:30:00Z,34.6,34.69,33.51,33.67,36284363,25561417.4
2018-10-12T13:30:00Z,34.05,34.79,33.89,34.62,31439332,26383146.95
2018-10-15T13:30:00Z,34.61,35.67,34.51,35.09,22877283,26861083.5
2018-10-16T13:30:00Z,35.22,36.1,35.195,36,26282159,27002994.75
2018-10-17T13:30:00Z,36.12,36.665,35.789,36.4,20386566,27149710.7
2018-10-18T13:30:00Z,36.28,36.64,35.82,35.94,27906064,27520521
2018-10-19T13:30:00Z,36.12,36.51,35.785,35.98,24405313,25859074.65
2018-10-22T13:30:00Z,36.1,36.2452,35.59,35.75,24301870,23681498.95
2018-10-23T13:30:00Z,35.41,35.79,35.05,35.65,20100191,23409835.05
2018-10-24T13:30:00Z,35.98,36.26,34.05,34.12,29974923,23919731.3
2018-10-25T13:30:00Z,35.88,36.28,35.05,35.84,33839614,24758949.4
