time,open,high,low,close,Volume,Volume MA
2017-11-17T14:30:00Z,65.134,65.334,62.63,63.01,68675695,35820193.25
2017-11-20T14:30:00Z,62.758,63.1,60.95,61.748,41238250,36445269.25
2017-11-21T14:30:00Z,62.172,63.646,61.742,63.562,36306365,37137669.5
2017-11-22T14:30:00Z,63.354,63.484,62.368,62.52,24588180,36218560.25
2017-11-24T14:30:00Z,62.758,63.282,62.2,63.11,16110805,35768225.5
2017-11-27T14:30:00Z,62.65,63.468,61.902,63.362,22779470,35162273
2017-11-28T14:30:00Z,63.272,64,62.784,63.51,24747455,35336051.25
2017-11-29T14:30:00Z,63.46,63.6,60.246,61.508,43836990,36109814
2017-11-30T14:30:00Z,61.712,62.14,60.908,61.77,21757935,35083376.75
2017-12-01T14:30:00Z,61.088,62.064,61.01,61.306,21464340,31208739.75
2017-12-04T14:30:00Z,61.3,61.653,60.122,61.04,29175700,30444031.25
2017-12-05T14:30:00Z,60.4,61.6,60.2,60.74,23232600,29984159
2017-12-06T14:30:00Z,60.02,62.678,60,62.652,35976705,30459425.75
2017-12-07T14:30:00Z,62.4,63.72682,62.21,62.248,23902985,30473257.25
2017-12-08T14:30:00Z,62.92,63.396,62.252,63.026,17342290,29978585
2017-12-11T14:30:00Z,62.926,65.802,62.75,65.782,39689905,30806723
2017-12-12T14:30:00Z,66.09,68.288,66.006,68.206,43665995,31093786.75
2017-12-13T14:30:00Z,68.186,68.844,67.3,67.806,31107305,31230133
2017-12-14T14:30:00Z,68.202,69.488,67.38,67.578,28999580,31185445.75
2017-12-15T14:30:00Z,68.408,68.78,67.152,68.69,34665995,31463227.25
2017-12-18T14:30:00Z,68.98,69.346,67.516,67.774,27380830,29398484
2017-12-19T14:30:00Z,68.052,68.2985,66.06,66.22,34124855,29042814.25
2017-12-20T14:30:00Z,66.538,66.62,65.008,65.796,29769000,28715946
2017-12-21T14:30:00Z,65.918,66.748,65.442,66.332,21926110,28582842.5
2017-12-22T14:30:00Z,65.902,66.18428,64.964,65.04,21079035,28831254
2017-12-26T14:30:00Z,64.766,64.788,63.316,63.458,21892065,28786883.75
2017-12-27T14:30:00Z,63.2,63.536,62.15,62.328,23560555,28727538.75
2017-12-28T14:30:00Z,62.35,63.164,61.908,63.072,21581735,27614776
2017-12-29T14:30:00Z,63.236,63.282,62,62.27,18885775,27471168
2018-01-02T14:30:00Z,62.4,64.42198,62.2,64.106,21761205,27486011.25
2018-01-03T14:30:00Z,64.2,65.05,63.11,63.45,22607635,27157608
2018-01-04T14:30:00Z,62.574,63.71,61.136,62.924,49731520,28482554
2018-01-05T14:30:00Z,63.324,63.448,62.4,63.316,22955900,27831513.75
2018-01-08T14:30:00Z,63.2,67.40398,63.1,67.282,49297175,29101223.25
2018-01-09T14:30:00Z,67.032,67.76,65.481,66.738,35733155,30020766.5
2018-01-10T14:30:00Z,66.44,67.4,66,66.96,21549630,29113752.75
2018-01-11T14:30:00Z,67.048,68.96198,66.652,67.59,33227420,28591824
2018-01-12T14:30:00Z,67.726,68.082,66.734,67.244,24125295,28242723.5
2018-01-16T14:30:00Z,67.508,69,66.96,68.012,32371255,28411307.25
2018-01-17T14:30:00Z,68.094,69.8,67.95,69.432,35517525,28453883.75
2018-01-18T14:30:00Z,69.134,70.46,68.748,68.914,28429225,28506303.5
2018-01-19T14:30:00Z,69,70.11798,68.52,70.004,24441515,28022136.5
2018-01-22T14:30:00Z,69.88,71.566,69.84,70.312,31051800,28086276.5
2018-01-23T14:30:00Z,72,72.1,70.2,70.558,27327070,28356324.5
2018-01-24T14:30:00Z,70.916,70.95,68.704,69.178,26437390,28624242.25
2018-01-25T14:30:00Z,69.654,69.84,67.28,67.528,33701515,29214714.75
2018-01-26T14:30:00Z,68.3,68.8,67.142,68.57,22696780,29171526
2018-01-29T14:30:00Z,67.97,70.17,67.656,69.906,23735745,29279226.5
2018-01-30T14:30:00Z,69.028,69.654,68.434,69.164,23588500,29514362.75
2018-01-31T14:30:00Z,69.502,71.238,69.038,70.862,31070345,29979819.75
2018-02-01T14:30:00Z,70.2,71.932,69.726,69.85,20988435,29898859.75
2018-02-02T14:30:00Z,69.688,70.39,68.102,68.75,18524180,28338492.75
2018-02-05T14:30:00Z,67.594,68.894,66.6,66.626,22320735,28306734.5
2018-02-06T14:30:00Z,65.042,67.244,64.7,66.794,25442190,27113985.25
2018-02-07T14:30:00Z,67.798,69.2,67.132,69,34846195,27069637.25
2018-02-08T14:30:00Z,68.662,69.724,62.92,63.046,51572865,28570799
